# x, time in miliseconds from anomaly
# y, highest frequency in range 14.000 14.500
0 14.016 
10.67 14.063 
21.33 14.063 
32 14.063 
42.67 14.109 
53.33 14.086 
53.33 14.086 
74.67 14.180 
85.33 14.203 
96 14.227 
106.67 14.227 
117.33 14.227 
117.33 14.250 
128 14.297 
138.67 14.297 
149.33 14.320 
160 14.344 
170.67 14.344 
170.67 14.367 
192 14.414. 
202.67 14.438 
213.33 14.438 
